time,VNINDEX,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2022-06-30,1197.6,14.0695,64.5897,24.2969,46.0839,16.0505,52.9766,77.4571,21.0772,9.776,16.8934,7.5477,10.9235,111.1824,63.7636,35.3779,61.7497,7.3205,23.1302,12.5437,21.5,16.7934,13.5735,42.0585,62.1,11.4053,36.75,130.0,57.5082,17.035,28.55
2022-07-01,1198.9,14.0988,60.9264,25.4211,46.6106,16.5415,54.0828,75.7805,21.1239,9.9796,16.9692,7.5477,10.9235,108.7007,62.6934,35.6412,61.4701,7.2934,23.1668,13.1442,22.0,17.006,13.6485,41.6087,61.4,12.0684,36.3,130.1,58.703,17.0938,28.65
2022-07-04,1195.53,14.2161,60.7336,25.4211,47.1373,16.3267,53.2839,74.8123,20.937,10.0,16.6662,7.8658,11.1041,107.7,60.464,35.4218,61.3103,7.3747,23.1668,13.4778,22.35,17.1714,13.6485,41.6649,61.0,12.8907,36.35,129.6,59.8181,17.1525,28.5
2022-07-05,1181.29,14.3333,59.7696,26.3277,46.3473,16.5722,52.4849,70.9546,20.1892,10.0815,16.5904,7.8658,11.4878,102.0,58.4128,35.2462,60.2319,7.4832,23.2034,13.1442,23.05,17.8327,13.7485,41.6087,60.5,12.7846,36.15,125.9,58.2251,17.3288,27.95
2022-07-06,1149.61,14.1868,57.1667,25.82,46.5228,15.8663,51.3172,65.9946,19.4882,9.7149,16.2495,7.5477,11.2395,100.0,57.0751,33.5344,60.9509,7.2391,22.9838,12.6772,22.5,17.7618,13.4735,40.934,59.1,12.7846,33.75,127.1,58.2654,16.9176,26.0
2022-07-07,1166.48,14.1575,57.456,26.3277,48.2784,16.1425,51.0714,64.8235,19.3948,9.776,16.4768,7.6055,11.3298,103.0,57.0751,34.2367,62.3888,7.2934,22.9106,12.7439,22.6,17.8563,13.7235,42.4521,61.0,13.315,34.9,129.3,60.1608,16.9763,27.0
2022-07-08,1171.31,14.0695,56.7811,25.3848,47.9273,15.897,51.3787,65.8569,19.8154,9.6538,17.0071,7.6634,11.3072,104.9,57.9669,34.5439,61.9494,7.3747,23.2034,13.6113,22.5,17.7382,13.5485,41.6087,61.0,13.2885,35.0,127.8,60.1608,16.8001,27.0
2022-07-11,1155.29,13.7764,56.9739,25.0222,47.9273,15.6515,50.887,65.3746,19.5817,9.3279,16.704,7.5188,11.0138,102.5,57.521,34.6756,61.9494,7.2391,23.2034,13.7781,22.05,16.8171,12.9985,40.4841,60.5,12.6785,35.0,127.4,60.1608,16.1539,26.0
2022-07-12,1174.82,14.0695,59.1912,26.4002,49.0684,15.7742,51.3172,68.1991,20.937,9.5723,16.8934,7.7501,11.3072,102.0,57.4318,35.4657,61.3503,7.4018,23.423,13.9449,22.6,17.0533,13.3485,40.4279,60.2,12.8907,34.95,125.5,60.4081,16.3008,26.2
2022-07-13,1173.92,14.0695,58.8056,26.1464,50.9118,16.296,50.7027,66.3391,21.0772,9.6538,16.8934,8.0104,11.4201,101.0,56.7184,35.0706,61.3503,7.917,23.1668,13.8114,23.05,17.0533,13.3235,40.3717,60.1,12.8907,34.75,124.8,59.7488,16.3008,26.25
2022-07-14,1182.17,14.0988,61.3121,26.2189,50.824,16.5722,50.887,68.0613,21.6847,9.6538,16.8177,8.0682,11.5103,102.5,55.8266,35.2023,61.8695,7.8898,23.057,14.3452,23.3,16.9824,13.4485,40.7091,60.1,12.9702,34.75,126.7,59.6664,16.477,26.05
2022-07-15,1179.25,14.0695,60.5408,25.965,49.5951,16.5722,50.5183,67.1657,21.638,9.613,17.5752,8.0971,11.4878,101.2,54.8456,34.939,61.51,7.9441,23.0204,14.0783,23.0,17.0533,13.5485,40.6528,60.0,12.8641,34.8,124.7,59.0071,16.5945,26.2
2022-07-18,1176.49,14.0109,60.6372,25.7475,50.2973,16.5108,51.0099,67.1657,21.6847,9.5723,17.1207,8.155,11.4652,102.6,54.3997,35.334,61.5899,7.8085,23.2766,13.9449,22.55,17.1477,13.6235,40.4841,59.0,13.0498,34.0,124.2,59.0895,16.5357,26.05
2022-07-19,1178.33,14.0109,59.2876,25.8563,50.1217,16.296,51.0099,70.1968,21.6847,9.5316,16.7798,8.0393,11.3749,102.0,53.5079,36.958,62.6284,7.8898,23.3132,13.7781,22.95,17.0533,13.5735,40.0906,58.8,12.8907,34.4,124.5,59.996,16.4476,26.0
2022-07-20,1194.14,14.2454,60.7336,26.4002,50.4729,16.6029,52.1776,70.9546,22.2455,9.7149,16.9313,8.1839,11.5329,103.0,54.5781,37.6164,63.8266,8.0254,23.423,14.2118,23.05,17.1477,14.2234,40.7653,59.7,13.1824,34.1,125.5,60.1608,16.5357,26.05
2022-07-21,1198.47,14.4506,59.9624,26.4727,49.7706,16.8791,52.2391,71.7123,22.1521,9.7963,17.1965,8.4731,11.5555,105.5,57.1643,37.1775,65.9036,7.9441,23.423,14.2118,23.1,17.4076,14.1484,40.7653,58.9,13.315,34.25,126.0,60.3257,16.5651,26.3
2022-07-22,1194.76,14.2747,64.1077,25.7475,49.4195,16.5108,52.3006,74.2612,21.9651,9.6945,16.8177,8.3285,11.5329,108.5,57.521,36.6947,66.303,7.7814,23.3864,13.9449,23.0,17.5257,14.0234,40.7653,58.7,13.8986,33.25,125.6,59.3367,16.5357,26.0
2022-07-25,1188.5,14.0988,65.361,25.6749,48.6295,16.3267,52.4849,72.1257,21.3109,9.613,16.5904,8.4442,11.3975,108.6,56.4509,36.0802,65.9036,7.6729,23.1668,13.6446,22.85,17.3839,13.6985,40.9902,58.9,13.6598,33.65,125.8,60.0784,16.242,26.3
2022-07-26,1185.07,14.0988,66.0358,25.7837,47.7517,16.296,52.1162,72.1257,21.2641,9.613,16.401,8.502,11.3524,110.0,56.1833,35.8607,66.982,7.6458,23.24,13.5112,22.95,17.2895,13.4985,41.5525,58.7,13.6068,33.05,125.1,59.3367,16.2714,26.05
2022-07-27,1191.04,14.1868,66.0358,25.7837,50.2095,16.5722,52.362,72.1257,21.5913,9.7352,16.098,8.849,11.2395,109.9,55.3807,36.2558,66.982,7.7543,23.24,13.6113,23.05,17.2895,13.4735,42.171,58.6,13.6068,33.25,125.3,59.5015,16.2714,26.3
2022-07-28,1208.12,14.3333,69.3135,26.4727,49.6829,16.9404,52.1776,73.2279,22.3858,9.9389,16.2116,9.0225,11.5329,109.9,55.2915,36.4313,69.0989,7.9712,23.2766,14.1117,24.45,17.6201,13.5985,42.3397,58.8,14.0312,33.5,127.4,59.8312,16.6826,28.1
2022-07-29,1206.33,14.4213,70.8559,27.053,50.7362,16.6949,51.3172,74.0545,22.339,9.8371,16.2874,8.7912,11.5781,106.1,54.3997,36.0802,71.8948,7.9441,23.3132,14.2451,24.7,17.9036,13.2985,42.0023,59.9,14.1108,32.0,125.7,59.996,16.8588,28.0
2022-08-01,1231.35,14.6558,72.6876,28.2859,51.9651,17.6156,51.6245,74.3301,23.0868,10.0611,17.2722,9.1093,11.9617,109.4,54.6673,36.6947,73.0931,8.161,23.3864,15.2126,25.2,18.2342,13.6235,43.2955,60.0,14.1373,32.35,127.1,60.5729,17.0938,29.0
2022-08-02,1241.62,14.5971,72.8804,27.9233,51.7018,17.5542,52.2391,74.5367,23.1802,10.1222,17.348,9.196,12.052,110.0,55.2915,35.9924,75.0103,8.1881,23.3132,15.4795,24.95,18.0925,13.8234,44.3639,62.5,14.1108,33.3,127.5,60.4905,17.0644,29.0
2022-08-03,1249.76,14.6264,72.1091,28.5035,51.2629,17.8611,52.1162,77.1545,23.0868,10.1222,17.9919,9.2539,12.1423,110.0,55.1132,35.9046,75.8491,8.2694,23.2766,15.713,25.45,18.0217,13.9984,44.7012,61.9,13.8986,33.0,127.0,60.4905,17.035,29.05
2022-08-04,1254.15,14.6558,73.9408,28.5035,51.2629,17.7077,52.9151,75.0878,22.9933,10.1426,17.9161,9.2828,12.1649,107.9,55.9158,36.958,73.8919,8.2423,23.24,15.713,25.2,18.1398,14.3984,46.3881,63.0,13.8455,33.2,129.2,60.4081,17.27,29.0
2022-08-05,1252.74,14.5678,75.194,28.2859,51.614,17.7997,52.7308,75.4323,23.1335,10.0611,17.651,9.3117,12.1649,104.5,55.9158,36.563,72.9333,8.2152,23.0936,16.547,25.25,18.1398,14.3984,46.1069,61.8,13.7659,32.7,126.5,59.8312,17.2406,28.95
2022-08-08,1256.75,14.5092,75.4832,28.1409,51.5262,17.7997,52.8537,76.4656,23.4606,10.1833,17.8783,9.225,12.2326,104.8,56.0941,37.2653,72.2943,8.2152,23.0204,16.447,25.3,18.5177,14.2734,46.1069,61.5,13.872,32.3,125.2,59.5015,17.6225,28.7
2022-08-09,1258.85,14.6264,75.4832,28.0321,51.1751,17.677,52.9766,77.1545,23.6008,10.2444,18.257,8.9936,12.3454,105.2,56.4509,36.958,71.9747,8.2423,22.874,16.547,25.25,18.4941,14.2984,45.4322,60.9,13.819,32.65,126.4,59.3367,17.7693,28.55
2022-08-10,1256.5,14.5678,77.1221,27.8508,50.4729,17.4622,52.8537,76.3967,23.4139,10.2037,18.0298,8.8779,12.2777,105.8,56.7184,36.8264,72.6937,8.1339,22.7642,16.3802,24.9,18.3287,14.1484,45.2635,61.3,13.7925,32.4,125.4,59.7488,17.6812,28.4
2022-08-11,1252.07,14.5092,76.6401,27.7782,49.7706,17.4928,52.8537,77.8434,23.0868,10.3055,17.7267,8.8779,12.0971,106.8,56.1833,36.7386,72.6937,8.0254,23.057,16.2802,25.2,18.187,14.2484,45.8258,61.4,13.6068,32.9,125.2,58.595,17.3875,28.9
2022-08-12,1262.33,14.5385,78.0861,28.431,51.0873,17.5849,53.161,78.8078,23.227,10.3462,18.1434,9.0225,12.21,107.2,56.1833,36.8264,72.6937,8.0796,22.9472,16.6138,25.65,18.3287,14.2984,45.882,61.2,13.6864,33.1,124.3,59.2543,17.5637,29.35
2022-08-15,1274.2,14.6264,77.5077,29.7365,50.824,18.0759,54.6359,78.5322,23.227,10.7128,18.1813,9.3406,12.3454,108.5,57.9669,36.958,74.2913,8.6219,23.057,16.5137,25.65,18.4704,14.4734,45.9945,61.5,13.9251,33.2,124.4,58.9247,17.8281,29.55
2022-08-16,1274.69,14.5678,77.1221,29.3739,50.4729,17.9225,54.513,78.1878,23.1802,10.7332,18.5979,9.2828,12.3003,109.0,58.8587,37.9676,75.0902,8.5677,23.0204,16.4136,25.55,18.4232,14.4234,45.8258,61.3,14.0047,32.95,123.4,59.1719,17.7106,29.3
2022-08-17,1275.28,14.6264,78.5681,29.0112,49.8584,17.8611,54.2672,77.43,22.9466,10.8961,18.4085,9.1671,12.526,111.3,57.9669,37.4409,75.2899,8.4592,23.057,16.3802,25.4,18.5649,14.3484,45.8258,61.3,13.872,33.65,123.5,59.8312,17.7106,29.5
2022-08-18,1273.66,14.7437,77.3149,28.7211,49.5951,17.6463,54.2672,78.3256,22.7596,10.9165,18.2949,9.0515,12.4808,112.0,57.521,37.2214,77.287,8.405,22.9472,16.7472,25.2,18.4704,14.3484,45.8258,61.1,13.7925,34.05,124.0,60.4905,17.6518,29.6
2022-08-19,1269.18,14.5678,77.1221,28.5398,48.9806,17.3394,53.4068,79.6344,22.6194,10.6924,17.9919,8.9936,12.4583,112.0,57.1643,37.4848,77.8861,8.3779,22.874,16.7806,25.1,18.4232,14.1984,45.4884,60.1,13.6333,33.95,124.0,61.0674,18.3567,29.3
2022-08-22,1260.43,14.4506,82.5206,27.887,50.034,17.186,53.3453,79.1522,22.1053,10.3666,17.6889,8.9647,12.5129,111.8,59.3046,37.1775,77.4867,8.4321,23.789,16.4803,24.7,18.2815,13.9484,44.9824,59.4,13.262,33.0,123.9,60.7377,18.3567,29.05
2022-08-23,1270.81,14.5385,85.7983,28.6486,49.8584,17.186,53.4683,80.5989,22.3858,10.4684,17.9161,9.1382,12.5671,112.6,59.6613,38.626,75.889,8.5134,23.789,16.9474,25.0,18.3287,13.9984,45.0948,59.5,13.3681,32.5,123.5,62.4684,18.3274,28.85
2022-08-24,1277.16,14.5678,85.7983,28.5035,49.9462,17.3087,53.5929,80.8055,22.5727,10.5499,17.8025,9.1093,12.6213,111.9,59.5722,38.4504,74.6908,8.4863,23.7158,16.8473,25.4,18.5413,14.0484,46.1069,59.7,13.315,32.45,123.5,64.0342,18.4448,28.6
2022-08-25,1288.88,14.6558,87.3408,28.5035,50.034,17.6156,53.6551,80.2544,23.7878,10.7739,18.0676,9.225,12.8109,112.8,60.999,38.5382,74.8905,8.649,23.7158,17.0141,25.65,18.683,14.3984,46.1069,61.0,13.6333,32.95,123.4,64.199,18.7679,29.2
2022-08-26,1282.57,14.5385,87.2444,28.5761,50.034,17.4622,54.2146,79.3589,23.741,10.7128,17.8025,9.1382,12.7838,112.2,64.3879,38.1871,75.0902,8.5134,23.7158,16.547,25.1,18.6594,14.1984,46.3881,60.3,13.4742,32.5,123.0,63.3749,18.5623,28.85
2022-08-29,1270.8,14.392,85.7983,28.2859,50.2973,17.1246,53.7794,80.9433,23.3204,10.5702,17.4237,8.9647,12.6754,112.2,65.9931,37.6603,75.0902,8.3779,23.5694,16.2802,24.85,18.3051,13.8484,46.3881,59.7,13.4211,31.8,122.0,62.2211,18.3274,28.4
2022-08-30,1279.39,14.392,87.63,28.8662,50.3851,17.4315,53.7173,81.9078,24.9094,10.7128,17.4616,9.1093,12.8109,113.7,65.3688,37.0897,75.0502,8.3508,23.6426,15.9799,24.65,18.3051,13.9484,48.3561,59.9,13.262,31.8,122.4,62.6332,18.4155,28.4
2022-08-31,1280.51,14.4506,88.6904,29.0112,51.3506,17.3394,53.8416,80.6678,24.629,10.8757,17.4237,9.1382,12.865,114.5,65.9931,37.0458,75.0502,8.4592,23.606,16.0133,24.8,18.3996,13.9984,47.2315,61.0,13.262,31.85,121.6,62.2211,18.6798,27.7
2022-09-05,1277.35,14.3626,87.2444,28.6486,52.3162,17.1553,53.5929,80.1856,24.4888,10.7535,18.1055,9.1093,12.7838,115.5,64.6554,36.7825,75.0902,8.3779,23.423,15.8131,24.7,18.2342,13.9984,46.4443,61.0,13.0233,32.0,120.0,63.8694,18.3861,27.55
2022-09-06,1277.4,14.4506,85.7019,29.0475,51.8773,17.3394,53.3442,80.2544,24.2084,10.8757,17.8404,9.196,12.8109,115.0,65.0121,36.4313,75.3298,8.405,23.423,15.8465,24.7,18.2579,13.9984,46.5005,61.1,13.0498,31.65,119.7,64.1166,18.4448,28.05
2022-09-07,1243.17,14.2454,84.7379,27.4156,49.6829,16.787,52.2251,77.1545,24.1149,10.6313,17.4237,8.9936,12.4588,112.0,63.0502,35.1145,75.0902,7.9441,23.423,15.0458,24.35,17.7382,13.6485,44.9824,59.5,12.9967,31.25,113.9,62.386,17.7987,27.65
2022-09-08,1234.6,14.0695,84.8343,26.6178,49.1562,16.4801,52.4116,77.0167,23.3672,10.387,17.4995,8.502,12.3504,115.0,63.7636,34.939,76.568,7.5916,23.3864,14.7122,23.9,17.6674,13.4485,43.8578,59.6,12.5193,31.45,115.0,62.386,17.5637,27.4
2022-09-09,1248.78,14.0695,86.5695,26.8354,49.6829,16.4801,52.4116,78.5322,23.6943,10.5091,18.0298,8.502,12.2962,116.1,64.2095,35.2901,77.4068,7.7543,23.3498,14.8123,23.75,17.7855,13.4985,44.3077,59.9,12.5193,32.2,118.0,62.5508,17.9162,27.5
2022-09-12,1249.62,13.923,86.8587,26.7629,49.6829,16.6029,52.5981,78.3256,23.3672,10.448,18.0298,8.5598,12.2421,115.0,65.9931,35.334,77.8861,7.7272,23.057,14.5787,23.1,17.7146,13.4735,44.4763,61.4,12.3867,32.0,117.5,62.0563,17.8868,28.75
2022-09-13,1248.4,13.9523,87.7264,26.6903,49.5951,16.8791,52.5981,78.67,23.4139,10.5499,17.954,8.6177,12.215,114.0,66.0823,35.2023,76.2884,7.8085,23.057,14.4453,23.05,17.6201,13.4235,44.1952,60.7,12.3867,32.05,117.4,62.386,17.9162,28.35
2022-09-14,1240.77,13.7764,88.2084,26.4727,49.5073,16.5722,52.2251,77.4989,23.3672,10.2648,17.954,8.6177,12.1337,112.0,65.7256,34.5878,73.4925,7.6729,22.9838,14.6455,23.05,17.3839,13.2735,44.0265,60.0,12.2806,31.7,116.2,60.985,17.7987,28.5
2022-09-15,1245.66,13.8057,94.3782,25.9288,49.6829,16.5108,52.0386,77.0167,23.8345,10.2444,17.8783,8.5598,11.9983,112.0,65.9039,34.5,74.0118,7.6458,23.0204,14.4453,23.05,17.2895,13.2735,44.5326,60.5,12.201,31.95,116.0,61.397,17.7987,28.85
2022-09-16,1235.74,13.5712,94.4746,25.7475,49.1562,16.0811,51.2925,76.4656,22.9933,10.1833,17.4237,8.2128,11.8087,112.8,64.2095,34.3683,74.0118,7.4289,23.057,14.1117,22.45,17.006,13.1485,44.9824,59.6,12.0684,31.25,115.7,62.6332,17.9455,29.85
2022-09-19,1205.43,13.3954,93.7997,24.8046,46.6106,15.6515,51.6656,74.399,21.4043,9.9796,17.1586,7.8947,11.3754,112.5,62.8718,33.3588,74.0118,7.0493,22.9838,13.2777,21.6,16.5573,12.4986,44.3077,58.4,11.6971,31.45,115.0,61.9739,17.5637,29.1
2022-09-20,1218.93,13.4247,93.0285,25.4936,47.7517,15.9584,51.8521,75.1567,21.9651,10.1018,17.4237,8.155,11.565,113.3,63.942,33.3588,74.8905,7.2663,23.057,13.8114,22.15,16.5573,12.6986,44.5326,58.9,11.8297,31.95,116.1,62.4684,17.6225,29.05
2022-09-21,1210.55,13.2488,92.8357,25.2035,48.3662,15.6822,51.1682,75.0878,21.7315,10.0611,17.348,8.0971,11.4837,112.0,62.4259,33.271,75.0902,7.212,22.9838,13.7114,21.75,16.2974,12.6236,44.3639,58.3,11.6705,31.55,115.0,63.3749,17.3288,28.6
2022-09-22,1214.7,13.366,92.6429,25.4936,48.4539,15.5901,51.5412,76.4656,22.0586,10.0611,17.4237,8.1261,11.5108,110.0,62.5151,32.9638,74.6908,7.2391,22.9106,14.0783,21.95,16.3211,12.6736,43.8578,57.7,11.9358,31.65,115.0,63.3749,17.2113,28.65
2022-09-23,1203.28,13.2488,91.2933,25.2035,51.2629,15.3446,51.2303,77.4989,21.8249,9.8982,17.1965,7.9815,11.3754,108.6,61.8908,32.6565,74.6908,7.1036,22.7642,13.7781,21.45,16.1557,12.5236,42.677,57.2,11.8297,31.3,112.8,63.2101,16.8882,28.5
2022-09-26,1174.35,13.0143,90.4256,24.2244,50.824,14.4239,50.6708,78.2567,21.4978,9.5519,16.9692,7.6055,10.8879,107.7,60.6423,31.6909,73.8919,6.724,22.3251,13.0108,20.5,15.707,12.4486,42.171,55.9,11.9623,31.0,110.1,60.985,16.2127,26.65
2022-09-27,1166.54,13.1316,89.6544,24.442,50.3851,14.3932,50.0491,76.81,21.2641,9.8269,16.9692,7.7501,10.942,107.7,59.8397,31.0764,74.0118,6.9138,22.3617,13.0441,20.5,15.8251,12.4486,41.7774,54.1,12.3336,30.5,110.5,59.6664,16.0952,26.65
2022-09-28,1143.62,12.8971,87.7264,24.2969,49.1562,14.3012,48.4947,71.6434,20.7501,9.7505,16.5147,7.5188,10.8066,102.1,57.9669,30.6374,73.0931,6.7782,22.3617,13.1776,20.3,15.707,12.3236,42.171,51.2,12.0949,28.75,110.1,59.1719,16.3,26.85
2022-09-29,1126.07,12.8971,81.653,24.2969,46.9617,13.8715,47.873,72.3323,19.535,9.7505,16.401,7.4609,10.7254,100.0,57.0751,30.1546,73.0132,6.724,22.3617,12.8773,19.7,15.5889,12.3486,41.6087,50.8,11.7501,27.3,110.1,59.9136,15.8594,27.2
2022-09-30,1132.11,13.0143,87.3408,24.587,46.9617,14.2398,50.0491,75.7767,19.535,9.7505,16.0601,7.4609,10.8337,99.0,57.0751,28.8817,73.8919,6.7511,22.3983,13.2109,20.6,15.3527,12.4986,41.1589,50.7,11.6705,27.5,110.9,59.584,15.8594,28.0
2022-10-03,1086.44,12.6626,86.7623,22.8826,43.7139,13.2577,47.873,73.7101,18.1797,9.3686,14.9617,6.9693,10.1295,94.0,53.1512,28.3989,72.7736,6.4529,21.7395,12.3102,19.2,14.2898,11.9237,39.697,50.4,11.2196,27.75,110.0,58.5126,14.9783,26.1
2022-10-04,1078.14,12.3108,85.1235,22.4837,42.3094,12.736,48.1839,73.0212,17.058,9.4195,14.2799,6.7669,10.1837,90.5,54.3997,28.0916,75.0902,6.236,21.5931,11.8765,18.75,14.3134,11.8987,40.0906,50.6,11.2727,28.5,112.9,58.4302,14.8021,26.7
2022-10-05,1104.26,12.1936,86.9551,23.0639,44.4161,13.5032,48.7434,73.7101,17.8525,9.4195,14.545,6.9404,10.4004,91.4,55.4699,28.9695,75.4896,6.3444,21.9591,12.4436,19.25,14.4079,11.9986,40.203,53.8,11.3788,30.0,115.0,59.0071,14.9783,27.0
2022-10-06,1074.52,11.7246,85.7983,22.4837,42.9239,13.135,47.5622,73.6412,16.6374,9.2413,13.636,6.4777,9.8045,86.7,51.7243,28.2672,74.2115,5.9648,21.8127,11.6096,18.0,13.841,11.9986,39.4158,53.6,11.0074,30.05,114.2,57.6885,14.5378,26.5
2022-10-07,1035.91,10.9332,82.1089,21.1782,42.3094,12.245,46.0078,70.2657,15.5158,8.8849,13.3329,6.0439,9.1816,81.5,48.1571,27.9161,74.6908,5.6124,21.4833,11.2093,16.75,12.8726,11.1737,37.5041,53.8,10.6096,30.1,115.0,57.5237,13.5246,26.0
2022-10-10,1042.48,10.9625,85.024,21.7584,43.8894,12.7053,46.0078,73.0212,15.7962,8.6049,13.9011,5.8704,9.3441,80.5,50.9217,29.4084,73.6922,5.4768,21.2637,11.6096,17.0,12.1877,10.3988,36.6044,53.9,10.5831,30.1,110.0,58.1005,13.5246,25.4
2022-10-11,1006.2,10.259,79.9711,20.6705,41.2561,12.1529,44.1427,73.0901,14.7213,8.2485,13.2572,5.4598,8.694,79.8,49.4056,28.9695,73.2928,5.0972,20.4219,10.809,15.85,11.3373,9.6739,34.8614,51.8,10.2648,30.0,107.0,57.8533,13.5246,23.65
2022-10-12,1034.81,10.9625,82.5947,22.0848,42.6166,12.9815,45.0131,73.7101,15.3062,8.554,14.1662,5.8415,9.2899,81.1,51.2784,29.7596,73.2928,5.4497,21.7029,11.5095,16.95,11.7153,10.2488,35.9859,52.5,10.3974,30.0,108.7,59.0071,14.0973,24.2
2022-10-13,1050.99,11.6953,82.5947,23.5354,43.2311,13.7488,45.3861,74.399,15.3542,8.554,14.7723,5.8993,9.4253,78.7,51.3676,29.584,75.889,5.5853,21.6663,11.6763,17.65,11.9515,10.2988,37.3916,52.8,10.4504,30.2,108.7,60.8201,14.0973,25.6
2022-10-14,1061.85,12.2229,82.5947,23.9343,44.5039,13.9329,46.0078,75.6389,15.786,8.6558,14.7344,6.2464,9.642,79.0,53.4187,29.584,75.2499,5.9648,21.7029,11.9432,17.65,12.1404,10.2988,38.2913,51.9,10.7157,29.85,109.0,60.985,14.2294,25.2
2022-10-17,1051.58,12.2815,81.623,23.7167,44.5039,13.8408,45.8835,76.81,15.93,8.4012,14.5829,6.362,9.4795,79.0,52.5269,28.8817,73.9319,6.236,21.5931,12.01,18.15,11.857,10.2988,37.2792,49.5,10.5565,28.0,109.0,61.0674,14.0532,24.9
2022-10-18,1063.66,12.5453,83.5664,23.7892,44.6795,14.117,46.5674,76.4656,16.1219,8.554,14.2799,6.362,9.5066,82.0,52.6161,29.189,75.8091,6.1004,21.5931,11.8765,17.7,11.9515,10.2988,38.0663,50.5,10.5831,29.2,109.1,63.0453,14.0532,25.8
2022-10-19,1060.07,12.3695,82.5947,23.9343,44.9428,14.2398,46.9404,75.1567,15.882,8.503,13.939,6.3042,9.4795,80.0,52.6161,29.189,76.2485,6.0462,21.5931,11.7764,17.3,11.9042,10.2738,38.1788,50.0,10.8218,29.25,109.1,63.1277,14.0532,25.2
2022-10-20,1058.45,12.516,82.5947,24.043,44.7672,14.2705,48.3704,76.3967,15.5461,8.554,13.7117,6.2175,9.2899,80.2,52.081,29.4084,76.4082,5.8835,21.5931,11.6096,17.15,11.6208,10.2988,38.9098,50.0,10.5831,29.3,108.9,63.8694,14.0532,25.1
2022-10-21,1019.82,11.9591,81.1372,23.6441,42.1778,13.2884,45.9457,73.8479,14.4905,8.4012,12.8026,5.8126,8.7211,74.8,48.5138,27.6527,77.0873,5.5581,21.0807,10.809,15.95,10.8177,10.0489,38.235,47.95,10.1852,28.4,108.9,63.4573,13.7008,24.0
2022-10-24,986.15,11.4315,79.6796,22.0123,42.0461,12.8895,44.2048,73.8479,13.4829,8.1212,12.4239,5.4077,8.4503,72.8,45.125,25.7214,72.2943,5.3684,20.8611,10.075,14.85,10.0619,10.0739,38.235,44.6,9.9995,28.25,107.0,60.985,13.5686,22.35
2022-10-25,981.18,11.9591,79.6796,22.7013,43.8894,13.7795,45.5105,73.8479,12.7632,8.1466,12.9542,5.7837,8.8836,75.0,46.3735,24.5802,75.0103,5.7208,21.2271,10.0417,14.9,10.0619,10.0739,39.3034,44.6,10.2117,28.05,108.0,62.6332,13.6127,23.0
2022-10-26,985.92,12.1057,79.5824,22.9914,44.9428,13.7488,45.8835,74.399,12.9551,8.1212,12.8026,5.9861,8.8836,78.0,46.2844,24.3607,74.3313,5.6666,21.2271,9.9082,15.0,10.1091,9.9989,39.3596,43.5,10.1056,27.4,107.5,62.6332,13.7008,22.2
2022-10-27,1028.01,12.9264,79.3881,24.587,46.5228,14.7001,47.1269,75.7767,13.8188,8.4521,13.1814,6.391,9.4795,83.0,47.5329,25.5458,75.0502,6.0462,22.6911,10.5754,16.05,10.7941,10.4988,40.3155,44.0,10.5565,27.5,108.0,64.6935,14.5819,23.75
2022-10-28,1027.36,13.0729,79.4853,24.5145,46.0839,14.7615,46.6296,75.0878,13.9147,8.4012,12.7269,6.5356,9.5607,83.9,47.4437,25.458,74.3313,5.9648,22.6545,10.6088,16.15,11.5263,10.4238,40.2592,44.9,10.4504,27.85,107.8,64.2814,14.4056,23.7
2022-10-31,1027.94,13.1316,79.4853,25.0584,46.0839,15.0991,47.0026,76.5345,13.8188,8.3503,11.8557,6.7958,9.5878,85.5,46.0168,25.0191,74.0118,6.2088,22.6545,10.8757,16.15,11.6208,10.3488,41.3276,45.0,10.3974,27.7,107.6,64.6935,14.4056,24.6
2022-11-01,1033.75,13.1609,78.8051,24.6958,46.5228,15.007,46.9404,75.7767,13.9147,8.4521,11.3633,6.9404,9.7503,86.5,44.6791,25.5458,73.3327,6.2902,22.6911,11.3094,16.9,12.1168,10.8988,42.171,45.0,10.6892,27.7,106.3,66.0945,15.1546,26.25
2022-11-02,1023.19,12.7798,78.2221,24.442,45.645,14.7308,46.0078,75.7767,13.6269,8.3758,11.6284,6.7091,9.6962,81.0,42.8063,25.7214,73.2928,6.1275,22.6545,11.0091,16.9,11.9042,10.7738,41.3838,44.9,10.9809,27.7,105.0,64.5287,15.4189,25.8
2022-11-03,1019.81,12.516,76.7645,23.9343,45.9961,14.4853,46.07,76.7412,13.6748,8.1466,11.5148,6.7669,9.5607,85.4,44.144,25.6775,72.6937,6.0191,22.2885,11.0091,17.25,12.2113,10.6238,41.0464,45.0,10.7687,27.55,102.7,65.9297,15.4189,26.0
2022-11-04,997.15,11.8125,71.906,24.1518,43.8894,15.0377,45.3239,76.4656,12.8112,7.8411,11.0982,6.5934,9.6962,84.3,41.0673,25.2825,72.6937,6.1004,22.1787,10.2418,16.6,12.0459,10.6488,40.3717,44.5,10.477,27.15,100.1,65.9297,14.9343,26.0
